country,description,points,price,province,region_1,taster_name,year,variety_100,designation_20,winery_3
Argentina,"Berry and plum aromas come with notes of woodsmoke and rubber. A fresh but common mouthfeel is pleasant, while red-berry flavors lead the palate and come with a touch of creamy oak. Hence, vanilla and additional cream flavors are key components of the finish.",87,15.0,Mendoza Province,Mendoza,Michael Schachner,2011,8.0,Reserve,Caligiore
Argentina,"Berry and black plum aromas build the nose. It's bold but a little acidic, with medium intensity and weight supporting snappy flavors of wild blackberry and slightly tart plum. The finish is quick and juicy.",87,15.0,Mendoza Province,Mendoza,Michael Schachner,2010,8.0,Reserve,Caligiore
Argentina,"The dark and penetrating aromas of violets, shoe polish, blackberry and road tar are solid. This feels a bit tough on the palate, with narrow tannins and flavors of rubber and black plum.",85,15.0,Mendoza Province,Mendoza,Michael Schachner,2010,6.0,Reserve,Caligiore
Argentina,"Initially this smells earthy and rubbery, but with airing it shows roasted dark-berry aromas mixed with horsey leather. The palate is full, tannic and scratchy, with black-fruit flavors, pepper, toast and herbal notes. Toast and coffee flavors are found on a hard, tannic finish. Tasted twice with mixed results.",85,15.0,Mendoza Province,Mendoza,Michael Schachner,2012,6.0,Reserve,Caligiore
Argentina,Angular and overcrowded with rhubarb aromas and flavors. There isn't any finesse to this wine and only a modicum of acceptable fruit and body. Tart at the core.,80,15.0,Mendoza Province,Mendoza,Michael Schachner,2006,6.0,Reserve,Caligiore
US,"Bright, jammy aromas and ripe, lively, chocolate and cherry flavors give a lot of personality to this velvet-textured wine. Medium to full bodied, it has a good blanket of fine tannins to coat the tongue and give the wine grip.",88,20.0,California,Lodi,Jim Gordon,2010,8.0,Reserve,Ironstone
US,"Combining rich cinnamon and clove aromas with ripe blackberry and nutmeg flavors and very firm tannins, this is a full-throttle red. A sense of concentration and focus marks the fruit notes, and all is framed by astringency that cleanses the palate. It will be best after 2016.",87,20.0,California,Sierra Foothills,Jim Gordon,2010,19.0,Reserve,Ironstone
US,"Quite a bit of power comes with this densely flavored, quite tannic and full-bodied wine. It smells almost roasted, but it offers nice, ripe berry, black cherry and dark chocolate flavors, a thick and astringent texture and lingering finish.",88,20.0,California,Sierra Foothills,Jim Gordon,2011,19.0,Reserve,Ironstone
US,"This is an assertive wine with an herbal personality. Aromas resemble citrus and fresh herbs, the flavors are citrusy and savory, and the mouthfeel is rather generous.",86,20.0,California,Sierra Foothills,Jim Gordon,2012,25.0,Reserve,Ironstone
US,"This smells like toasted bread and hickory smoke and tastes even more charred and smoky. Like a good barbecue sauce it has a sweet touch to balance the smoky, jammy fruit flavors. This is an extreme taste experience that will be a big hit with some.",85,12.0,California,Lodi,Jim Gordon,2013,13.0,Old Vines,Ironstone
US,"Lots of fun to sip this showy, overt, no-holds-barred Zin. Lavish use of new oak gives aromas of toasted bread, maple syrup and smoked bacon. The flavors say ripe strawberries and sweet blackberry jam, and the finish is sweet and spicy at the same time.",89,12.0,California,Lodi,Jim Gordon,2012,13.0,Old Vines,Ironstone
Argentina,"Competent from the start, with well-formed fruity aromas of raspberry and plum. There's even some leather and dried cheese to the nose. In the mouth, it's all about earthy, intense berry fruit and juicy freshness. Finishes a little tart but lively, with good form and feel.",87,15.0,Mendoza Province,Mendoza,Michael Schachner,2008,8.0,Reserve,Tamarí
Argentina,"Dusty, earthy and herbal defines the nose on this minty Cab. There are also whiffs of animal and pickle on the bouquet. This feels raw and tight, with crisp acids and peppery, lightly herbal flavors of plum and berry. A minty, dry finish is slightly harsh.",83,13.0,Mendoza Province,Mendoza,Michael Schachner,2011,4.0,Reserva,Tamarí
Argentina,"Floral red-fruit aromas are modest but clean. The palate is a bit chunky but overall it's in good shape. Flavors of berry and cassis are ordinary, but the flavor profile is perfectly good. A touch of chocolate and oak rise up on the finish.",88,15.0,Mendoza Province,Mendoza,Michael Schachner,2012,4.0,Reserva,Tamarí
Argentina,"Crusty, rubbery aromas smell a bit burnt, while leather and berry aromas, rest below the surface. The palate is full, edgy and a little tangy, with red plum, herb and tomato flavors. Mild and saucy tasting on the finish.",85,13.0,Mendoza Province,Mendoza,Michael Schachner,2010,8.0,Reserva,Tamarí
Argentina,"Dry earthy aromas of herbal raspberry and tomato are reserved in a good way. There's acidic lift to a rugged palate, while berry fruit flavors blend with spice notes prior to a tannic finish.",88,15.0,Mendoza Province,Mendoza,Michael Schachner,2014,8.0,Reserva,Tamarí
Argentina,"Earth and rubber notes on the bouquet give way to black fruit and black olive aromas. It feels fresh, with a good acid level and a solid body supporting flavors of wild berry, plum and spice. The finish is toasty, with a fair amount of oak and bacon flavors.",88,13.0,Mendoza Province,Mendoza,Michael Schachner,2011,8.0,Reserva,Tamarí
Argentina,"Powdery, tropical aromas are light and fresh. And that pretty much describes the wine. In the mouth, it's bouncy, with citrus flavors, tropicality and a hint of nutmeg. The finish is true to the grape, with nice feel and clarity.",87,13.0,Other,La Rioja,Michael Schachner,2011,37.0,Reserva,Tamarí
Argentina,"Light green in color, with standard Torrontes aromas of acacia and tropical fruits. The palate is simple and delivers solid flavors of lychee, melon and green herbs; somewhat cloying and confected.",83,13.0,Mendoza Province,Mendoza,Michael Schachner,2006,37.0,Reserva,Tamarí
Argentina,"A touch rubbery and medicinal if you get deep into the bouquet, with sizable berry aromas to boot. The palate is comfortable and balanced, with earthy black fruit flavors that suggest fig and blackberry. Toasty and chocolaty on the finish.",87,12.0,Mendoza Province,Uco Valley,Michael Schachner,2010,8.0,Reserve,Menduco
Argentina,"Concentrated blackberry and black currant aromas are ripe and come with a balsamic note. It feels juicy, full, lively and fresh, with oaky dark-plum flavors accented by rooty, herbal notes. Dry tannins mark the finish.",88,12.0,Mendoza Province,Uco Valley,Michael Schachner,2011,8.0,Reserve,Menduco
Argentina,"Chunky and oily on the nose, with basic white fruit aromas of peach and apple. The palate is full and balanced, with nectarine, pineapple and lychee flavors. Pithy and citrusy on the finish. Ripe and good in a regular way.",86,12.0,Other,Cafayate,Michael Schachner,2010,37.0,Reserve,Menduco
Argentina,"This is a hot, earthy Malbec with cover-up oak on the nose. A high-acid palate is drying and hard, with narrow, salty berry flavors and a peppery tasting, scratchy finish.",81,10.0,Other,San Juan,Michael Schachner,2010,8.0,Reserve,Finca Las Moras
Argentina,"Leathery, feral aromas including stemmy notes define the nose on this just-good-enough Malbec. There's not much give to the acidic palate, while flavors of mint and red fruits finish scratchy.",83,11.0,Other,San Juan,Michael Schachner,2011,8.0,Reserve,Finca Las Moras
Argentina,"Not exactly a world-class white wine but at least it smells and tastes like Chardonnay. The nose offers some butter and lemon curd, while the palate is jumpy and tastes like a mix of pear, apple and spice. A fresh, young wine that should be drunk soon.",85,12.0,Other,San Juan,Michael Schachner,2007,2.0,Reserve,Finca Las Moras
US,"At first blush this reserve seems more oaky, more open and more overtly alcoholic than the just-released Leonetti 2008 Merlot and 2007 Cabernet Sauvignon. After many hours of breathing time it fills in with pretty plummy fruit, toast, caramel, whiffs of smoke, cedar and cigar box, and dry tannins.",93,135.0,Washington,Walla Walla Valley (WA),Paul Gregutt,2007,3.0,Reserve,Leonetti Cellar
US,"Leonetti's 2010 Reserve includes 52% Cabernet Sauvignon, 30% Merlot, 9% Cabernet Franc and 9% Malbec—a more complex blend than the 2009. It opens with a lovely floral aroma—a bouquet of clover and white flowers—then heads for the dark side, with black cherry and cassis. It's a big, tannic wine, beautifully crafted, and clearly differentiated from the winery's regular Cabernet bottling.",95,140.0,Washington,Walla Walla Valley (WA),Paul Gregutt,2010,5.0,Reserve,Leonetti Cellar
US,"In comparison with the 2008 Cabernet, this is the bigger wine, less sleek, more chewy. As it opens in the glass, the aromas display incense scents, and there is assertive, blocky, chewy fruit––especially black cherry. The tannins are also bigger, blockier, more substantial than the Cabernet. With hours of breathing time, exotic spices (saffron and more) emerge.",96,135.0,Washington,Walla Walla Valley (WA),Paul Gregutt,2008,5.0,Reserve,Leonetti Cellar
US,"This wine is 81% Cabernet Sauvignon, 11% Petit Verdot and 8% Merlot, coming from Seven Hills, Loess and Mill Creek Upland vineyards. Light aromas of toast, barrel tones, flowers, licorice and dark fruit are followed by earth and other savory flavors that are light but still show weight and density.",92,150.0,Washington,Walla Walla Valley (WA),Sean P. Sullivan,2013,5.0,Reserve,Leonetti Cellar
US,"Leonetti's 2009 Reserve—92% Cabernet Sauvignon and 8% Merlot—is a simpler blend than in past vintages, and it seems to mark a return to the style of wine that built the winery's reputation initially. Powerfully, lavishly oaky, with a ripe, chewy black-fruit flavor, it is bursting with notes of black cherry, cassis, dark chocolate and a hint of butter. Though not quite as graceful or detailed as the regular Cabernet, this is the more potently expressive of the two flagship Leonetti reds.",94,140.0,Washington,Walla Walla Valley (WA),Paul Gregutt,2009,5.0,Reserve,Leonetti Cellar
US,"Just over 75% Cabernet Sauvignon with the balance Malbec (10%), Petit Verdot (8%) and Merlot, this wine offers brooding but well-delineated aromas and flavors of blackberry, dried flowers, black tea, herbs, earth, barrel spices and light meaty notes. It's packed tightly with firm tannins and also shows great length. Drink 2022–2028.",94,150.0,Washington,Walla Walla Valley (WA),Sean P. Sullivan,2012,5.0,Reserve,Leonetti Cellar
US,"Two-thirds Cabernet Sauvignon, 21% Merlot, 7% Cabernet Franc and 7% Petit Verdot, this reserve is aromatically distinctive. A suggestion of grapefruit in the underlying acidity outlines pretty boysenberry, mulberry and sweet spices. It's beautifully balanced.",93,140.0,Washington,Walla Walla Valley (WA),Paul Gregutt,2011,5.0,Reserve,Leonetti Cellar
US,"This wine is a blend of 79% Cabernet Sauvignon, 13% Malbec and 8% Petit Verdot from Seven Hills, Loess, Mill Creek Upland and Serra Pedace vineyards. Aromas of fresh herbs, scorched earth, mineral, and red and black fruit—slightly dried-out-seeming—lead to a silky textured concentrated palate. The tannins are there but are beautifully integrated. It shows plenty of hang time on the finish. It should have a good 15 years in front of it. Best from 2024–2030.",93,150.0,Washington,Walla Walla Valley (WA),Sean P. Sullivan,2014,5.0,Reserve,Leonetti Cellar
US,"A whiff of Graham cracker lends a warm, spicy tone to youthful black cherry and plum flavors in this bold blend that includes small proportions of Cabernet Franc, Malbec and Cabernet Sauvignon. Lush and fruity on the palate, it maintains elegance with a vein of granite minerality and grippy, mouthfilling tannins.",89,34.0,New York,North Fork of Long Island,Anna Lee C. Iijima,2010,3.0,Reserve,T'Jara
US,"While sweet on the nose with aromas of cherry vanilla and wet cedar, the palate on this medium-bodied blend is a bit soft and stewed with overripe red fruit and hints of tomato sauce. Easygoing and generous throughout, it ends with soft tannins and a mocha chocolate and graham cracker crumb finish.",85,30.0,New York,North Fork of Long Island,Anna Lee C. Iijima,2007,3.0,Reserve,T'Jara
